,bus_id,search_name,name,search_address,address_y,max_seats,risk_level,inspect_score,price,cat_1,cat_2,zip_code,latitude,longitude,review_count,rating,closed
2457,pig-n-whistle-los-angeles,PIGN WHISTLE,Pig 'n Whistle,6714 HOLLYWOOD BLVD,6714 HOLLYWOOD BLVD,150,3,90.0,$$,pubs,tradamerican,90028,34.1012001038,-118.336784363,556,3.0,False
2458,piknic-los-angeles,PIKNIC,Piknic,11355 W OLYMPIC BLVD,11355 W OLYMPIC BLVD,60,3,93.0,,sandwiches,sandwiches,90025,34.038047,-118.443305,6,1.5,True
2459,piknic-century-city-century-city,PIKNIC,Piknic - Century City,2000 AVE OF STARS,2000 AVE OF STARS,60,3,90.0,$$,sandwiches,burgers,90067,34.0586574,-118.415599,79,3.0,False
2460,piknic-century-city-century-city,PIKNIC,Piknic - Century City,2000 AVENUE OF THE STARS,2000 AVENUE OF THE STARS,60,3,90.0,$$,sandwiches,burgers,90067,34.0586574,-118.415599,79,3.0,False
2461,pili-manila-grill-los-angeles,PILI MANILA,Pili Manila Grill,201 N LOS ANGELES ST,201 N LOS ANGELES ST,30,3,95.0,$,filipino,desserts,90012,34.0547069431,-118.240297772,38,4.5,False
2462,pilis-tacos-los-angeles,PILIS TACOS,Pili's Tacos,11924 SANTA MONICA BLVD,11924 SANTA MONICA BLVD,30,3,96.0,$,mexican,mexican,90025,34.0413987,-118.461001,84,3.5,False
2463,pimai-its-thai-los-angeles,PIMAI THAI CUISINE,Pimai It's Thai,5833 FRANKLIN AVE,5833 FRANKLIN AVE,60,3,92.0,$$,thai,thai,90028,34.1053949,-118.316523,396,4.0,False
2464,pinches-tacos-los-angeles-5,PINCHES TACOS,Pinches Tacos,1030 GLENDON AVE,1030 GLENDON AVE,60,3,90.0,$$,mexican,mexican,90024,34.0618827,-118.4439995,57,4.0,False
2465,pinches-tacos-los-angeles-2,PINCHES TACOS,Pinches Tacos,203 N LARCHMONT BLVD,203 N LARCHMONT BLVD,30,3,91.0,$,mexican,juicebars,90004,34.0748626,-118.3236425,109,3.5,False
2466,pinches-tacos-los-angeles,PINCHES TACOS,Pinches Tacos,8200 W SUNSET BLVD,8200 W SUNSET BLVD,60,3,90.0,$,mexican,mexican,90046,34.09772,-118.36769,599,4.0,False
2467,pingtung-eat-in-market-los-angeles,PING TUNG,PINGTUNG Eat-in Market,7455 MELROSE AVE,7455 MELROSE AVE,150,3,90.0,$$,dimsum,ramen,90046,34.083738,-118.352509,481,4.0,True
2468,pinkberry-los-angeles-29,PINK BERRY,Pinkberry,3300 W 6TH ST UNIT UNIT,3300 W 6TH ST UNIT UNIT,30,2,91.0,$,icecream,icecream,90020,34.0634651,-118.294319,206,3.5,True
2469,pink-pepper-los-angeles,PINK PEPPER,Pink Pepper,1638 N LA BREA AVE,1638 N LA BREA AVE,60,3,90.0,$$,thai,thai,90028,34.1005700827,-118.34484458,436,3.5,False
2470,pinkberry-los-angeles-31,PINKBERRY,Pinkberry,11711 GORHAM AVE,11711 GORHAM AVE,30,1,96.0,$,icecream,icecream,90049,34.0538269,-118.4665046,59,4.0,True
2471,pinkberry-los-angeles-27,PINKBERRY,Pinkberry,2829 HYPERION AVE,2829 HYPERION AVE,30,2,93.0,$,icecream,catering,90027,34.1088964617,-118.271699861,106,3.5,False
2472,pinks-hot-dogs-los-angeles-4,PINKS,Pink's Hot Dogs,709 N LA BREA AVE,709 N LA BREA AVE,150,3,92.0,$,hotdog,hotdog,90038,34.0838771564,-118.344222307,6047,3.5,False
2473,pioneer-chicken-los-angeles-3,PIONEER TAKE OUT,Pioneer Chicken,904 S SOTO ST,904 S SOTO ST,30,2,99.0,$,hotdogs,hotdogs,90023,34.0340003967,-118.215530396,148,4.0,False
2474,pipers-restaurant-los-angeles,PIPERS,Pipers Restaurant,222 N WESTERN AVE,222 N WESTERN AVE,151,3,90.0,$$,tradamerican,bars,90004,34.0756212757,-118.308935165,284,3.5,False
2475,pitfire-artisan-pizza-culver-city-3,PIT FIRE PIZZA,Pitfire Artisan Pizza,12924 W WASHINGTON BLVD,12924 W WASHINGTON BLVD,150,3,90.0,$$,pizza,italian,90066,33.9947263047,-118.438765818,802,3.5,False
2476,pita-bar-and-grill-los-angeles,PITA BAR & GRILL,Pita Bar & Grill,519 N FAIRFAX AVE,519 N FAIRFAX AVE,30,3,92.0,$$,mediterranean,mideastern,90036,34.0806379,-118.3614732,629,4.5,False
2477,pita-cafe-los-angeles-5,PITA CAFE,Pita Cafe,1976 S LA CIENEGA,1976 S LA CIENEGA,30,3,90.0,$,mediterranean,mediterranean,90034,34.040578398,-118.376644329,37,4.5,False
2478,pitfire-artisan-pizza-los-angeles-5,PITFIRE PIZZA,Pitfire Artisan Pizza,2018 WESTWOOD BLVD,2018 WESTWOOD BLVD,150,3,92.0,$$,pizza,sandwiches,90025,34.0465088266,-118.433719712,609,3.5,False
2479,pizza-amore-los-angeles-2,PIZZA AMORE,Pizza Amore,6001 S VERMONT AVE,6001 S VERMONT AVE,30,2,90.0,,pizza,pizza,90044,33.98555,-118.291824,2,1.0,False
2480,pizza-bella-los-angeles,PIZZA BELLA,Pizza Bella,1900 N HIGHLAND AVE,1900 N HIGHLAND AVE,30,3,91.0,$,pizza,pizza,90068,34.10551,-118.33701,35,2.5,False
2481,d-amores-famous-pizza-los-angeles,PIZZA CONNECTION,D'Amore's Famous Pizza,1136 WESTWOOD BLVD,1136 WESTWOOD BLVD,60,3,90.0,$,pizza,italian,90024,34.06009,-118.444769,161,3.0,False
2482,pizza-hut-los-angeles-3,PIZZA HUT,Pizza Hut,1001 W CENTURY BLVD,1001 W CENTURY BLVD,30,2,95.0,$$,pizza,italian,90044,33.94578,-118.29221,20,1.5,False
2483,pizza-hut-los-angeles-32,PIZZA HUT,Pizza Hut,11710 S WILMINGTON AVE,11710 S WILMINGTON AVE,30,2,97.0,$,pizza,italian,90059,33.92710495,-118.238258362,16,1.5,False
2484,pizza-hut-los-angeles-25,PIZZA HUT,Pizza Hut,12217 SANTA MONICA BLVD,12217 SANTA MONICA BLVD,30,2,92.0,$,pizza,chicken_wings,90025,34.0400274,-118.4647971,71,1.5,False
2485,pizza-hut-los-angeles-4,PIZZA HUT,Pizza Hut,1457 E FLORENCE AVE,1457 E FLORENCE AVE,30,3,96.0,$,pizza,italian,90001,33.97507,-118.24816,14,1.0,False
2486,pizza-hut-los-angeles-11,PIZZA HUT,Pizza Hut,1555 S WESTERN AVE,1555 S WESTERN AVE,60,2,95.0,$$,pizza,italian,90006,34.0439099,-118.30937,30,1.5,False
2487,pizza-hut-los-angeles-46,PIZZA HUT,Pizza Hut,1780 S LA CIENEGA BLVD,1780 S LA CIENEGA BLVD,30,2,94.0,$$,pizza,italian,90035,34.0589171101,-118.376312256,34,1.5,False
2488,pizza-hut-los-angeles-31,PIZZA HUT,Pizza Hut,1851 W SLAUSON AVE,1851 W SLAUSON AVE,30,2,98.0,$,pizza,italian,90047,33.9894180298,-118.310348511,20,1.5,False
2489,pizza-hut-los-angeles-56,PIZZA HUT,Pizza Hut,2405 S VERMONT AVE,2405 S VERMONT AVE,30,2,99.0,$$,pizza,pizza,90007,34.03439,-118.2916849,18,1.5,False
2490,pizza-hut-los-angeles-14,PIZZA HUT,Pizza Hut,2542 W TEMPLE ST,2542 W TEMPLE ST,30,2,96.0,$$,pizza,italian,90026,34.0721295243,-118.274912009,27,1.5,False
2491,pizza-hut-los-angeles-26,PIZZA HUT,Pizza Hut,2724 HYPERION AVE,2724 HYPERION AVE,30,2,94.0,$$,pizza,italian,90027,34.1074043512,-118.272036016,12,2.5,True
2492,pizza-hut-los-angeles-37,PIZZA HUT,Pizza Hut,3400 E 1ST ST,3400 E 1ST ST,30,2,92.0,$$,italian,pizza,90063,34.036781311,-118.194999695,29,2.0,False
2493,pizza-hut-los-angeles-12,PIZZA HUT,Pizza Hut,3959 WILSHIRE BLVD,3959 WILSHIRE BLVD,30,2,94.0,$$,pizza,italian,90010,34.06204,-118.3133,34,2.5,False
2494,pizza-hut-los-angeles-33,PIZZA HUT,Pizza Hut,4209 E CESAR E CHAVEZ AVE,4209 E CESAR E CHAVEZ AVE,30,2,94.0,$$,pizza,italian,90063,34.0406949,-118.1752298,27,2.0,False
2495,pizza-hut-los-angeles-34,PIZZA HUT,Pizza Hut,4329 N FIGUEROA ST,4329 N FIGUEROA ST,30,2,95.0,$$,pizza,italian,90065,34.0950633,-118.2082385,34,1.5,False
2496,pizza-hut-los-angeles-24,PIZZA HUT,Pizza Hut,5101 W VENICE BLVD,5101 W VENICE BLVD,30,2,90.0,$$,pizza,italian,90019,34.04558,-118.35061,44,2.0,False
2497,pizza-hut-los-angeles-16,PIZZA HUT,Pizza Hut,5130 HUNTINGTON DR S,5130 HUNTINGTON DR S,30,2,97.0,$,pizza,italian,90032,34.0888783743,-118.171034431,18,2.0,False
2498,pizza-hut-los-angeles-2,PIZZA HUT,Pizza Hut,5213 E WHITTIER BLVD,5213 E WHITTIER BLVD,30,2,96.0,$,pizza,italian,90022,34.0204608,-118.1569056,18,1.5,False
2499,pizza-hut-los-angeles-19,PIZZA HUT,Pizza Hut,5839 YORK BLVD,5839 YORK BLVD,30,2,96.0,$$,pizza,italian,90042,34.11869,-118.19083,46,1.5,False
2500,pizza-hut-los-angeles-45,PIZZA HUT,Pizza Hut,611 E IMPERIAL HWY,611 E IMPERIAL HWY,30,2,99.0,$$,italian,pizza,90059,33.9314003,-118.264679,22,1.5,False
2501,pizza-hut-los-angeles-39,PIZZA HUT,Pizza Hut,6312 W 89TH ST,6312 W 89TH ST,30,2,97.0,$$,pizza,italian,90045,33.9557851,-118.3964225,36,2.5,False
2502,pizza-hut-hollywood-5,PIZZA HUT,Pizza Hut,6660 W SUNSET BLVD,6660 W SUNSET BLVD,30,2,96.0,$,pizza,italian,90028,34.09756,-118.3357,67,2.0,False
2503,pizza-hut-los-angeles-42,PIZZA HUT,Pizza Hut,718 S LOS ANGELES ST,718 S LOS ANGELES ST,30,2,95.0,$$,chicken_wings,pizza,90014,34.04261,-118.25073,36,2.0,False
2504,pizza-hut-los-angeles-21,PIZZA HUT,Pizza Hut,7229 S FIGUEROA ST,7229 S FIGUEROA ST,30,2,96.0,$$,pizza,italian,90003,33.9739932865,-118.282754123,20,1.5,False
2505,pizza-hut-los-angeles-28,PIZZA HUT,Pizza Hut,8947 W PICO BLVD,8947 W PICO BLVD,30,2,91.0,$$,pizza,italian,90035,34.0555499,-118.3871,46,2.0,False
2506,pizza-hut-los-angeles-6,PIZZA HUT DELIVERY,Pizza Hut,2930 COLORADO BLVD,2930 COLORADO BLVD,30,2,94.0,$$,pizza,italian,90041,34.1427189857,-118.228370994,39,2.0,False
2507,pizza-italia-los-angeles,PIZZA ITALIA,Pizza Italia,311 W 7TH ST,311 W 7TH ST,30,2,90.0,$,pizza,pizza,90014,34.0454640985,-118.25364545,13,4.0,False
2508,pizza-king-los-angeles-3,PIZZA KING,Pizza King,1855 W MANCHESTER AVE,1855 W MANCHESTER AVE,30,3,97.0,$,pizza,pizza,90047,33.9602851868,-118.310218811,21,3.0,False
2509,pizza-king-los-angeles,PIZZA KING,Pizza King,3993 S WESTERN AVE,3993 S WESTERN AVE,30,2,99.0,$$,pizza,pizza,90062,34.0115301,-118.3090549,58,3.5,False
2510,pizza-king-los-angeles-2,PIZZA KING,Pizza King,441 E EL SEGUNDO BLVD,441 E EL SEGUNDO BLVD,30,2,92.0,$$,pizza,pizza,90061,33.916464597,-118.265901804,23,3.5,False
2511,pizza-la-los-angeles-2,PIZZA LA,Pizza LA,3109 N SAN FERNANDO RD,3109 N SAN FERNANDO RD,30,2,98.0,$,pizza,pizza,90065,34.1151448,-118.2459233,13,4.5,False
2512,pizza-man-los-angeles-6,PIZZA MAN,Pizza Man,1578 COLORADO BLVD,1578 COLORADO BLVD,30,2,92.0,$,pizza,sandwiches,90041,34.1391140158,-118.201142013,69,3.5,False
2513,pizza-man-los-angeles-6,PIZZA MAN,Pizza Man,1578 COLORADO BLVD UNIT 5,1578 COLORADO BLVD UNIT 5,30,2,82.0,$,pizza,sandwiches,90041,34.1391140158,-118.201142013,69,3.5,False
2514,pizza-man-los-angeles-7,PIZZA MAN,Pizza Man,509 S ALVARADO ST,509 S ALVARADO ST,30,2,96.0,$,pizza,pizza,90057,34.0603724867,-118.27439703,28,2.5,False
2515,pizza-man-los-angeles-6,PIZZA MAN HE DELIVERS,Pizza Man,1578 COLORADO BLVD,1578 COLORADO BLVD,30,2,98.0,$,pizza,sandwiches,90041,34.1391140158,-118.201142013,69,3.5,False
2516,pizzamania-los-angeles,PIZZA MANIA,Pizzamania,7008 S SAN PEDRO ST,7008 S SAN PEDRO ST,30,2,90.0,$,pizza,pizza,90003,33.9758529663,-118.26927948,36,4.0,False
2517,pizza-mayven-los-angeles,PIZZA MAYVEN,Pizza Mayven,140 N LA BREA AVE,140 N LA BREA AVE,60,2,94.0,$$,pizza,kosher,90036,34.0747871399,-118.343696594,34,4.0,False
2518,pizza-moon-los-angeles,PIZZA MOON,Pizza Moon,2619 S WESTERN AVE,2619 S WESTERN AVE,60,3,93.6666666667,$,pizza,italian,90018,34.03211,-118.3091049,67,3.5,False
2519,pizza-next-door-los-angeles,PIZZA NEXT DOOR,Pizza Next Door,806 W 8TH ST,806 W 8TH ST,30,2,98.0,$,pizza,italian,90017,34.047312,-118.260483,349,4.0,False
2520,pizza-pauls-los-angeles,PIZZA PAUL,Pizza Pauls,4330 W MELROSE AVE,4330 W MELROSE AVE,60,2,94.0,$$,pizza,pizza,90029,34.0834481009,-118.295160546,105,4.0,True
2521,pizzarev-koreatown-los-angeles-2,PIZZA REV,PizzaRev,3150 WILSHIRE BLVD,3150 WILSHIRE BLVD,60,2,93.0,$,pizza,pizza,90010,34.0617638826,-118.29082489,220,4.0,False
2522,pizzarev-los-angeles-6,PIZZA REV,PizzaRev,4550 W PICO BLVD C1303,4550 W PICO BLVD C1303,60,3,95.0,$,pizza,pizza,90019,34.04852097,-118.336508397,213,4.0,False
2523,pizzarossa-los-angeles,PIZZA ROSSA,PizzaRossa,4040 W MARTIN LUTHER KING JR BLVD,4040 W MARTIN LUTHER KING JR BLVD,30,3,96.0,$,pizza,chicken_wings,90008,34.0155699,-118.34361,16,3.5,False
2524,pizza-studio-los-angeles-5,PIZZA STUDIO,Pizza Studio,3584 S FIGUEROA ST,3584 S FIGUEROA ST,60,2,95.0,$,pizza,salad,90007,34.018666,-118.281577,415,4.5,False
2525,pizza-world-los-angeles,PIZZA WORLD,Pizza World,365 S FAIRFAX AVE,365 S FAIRFAX AVE,60,3,90.0,$,pizza,vegetarian,90036,34.070274353,-118.361717224,48,3.5,False
2526,pizza-xpress-los-angeles,PIZZA X-PRESS,Pizza Xpress,303 E 7TH ST,303 E 7TH ST,30,2,93.0,$,pizza,pizza,90014,34.0424184501,-118.249099106,5,3.0,False
2527,pizzanista-los-angeles,PIZZANISTA,Pizzanista!,2019 E 7TH ST,2019 E 7TH ST,30,3,90.0,$,pizza,vegetarian,90021,34.0347023,-118.2314789,676,4.0,False
2528,pizzeria-mozza-los-angeles,PIZZERIA MOZZA,Pizzeria Mozza,641 N HIGHLAND AVE,641 N HIGHLAND AVE,150,3,97.0,$$$,pizza,pizza,90036,34.083252238,-118.338801202,3491,4.0,False
2529,pizzicotto-los-angeles,PIZZICOTTO,Pizzicotto,11758 SAN VICENTE BLVD,11758 SAN VICENTE BLVD,60,3,90.0,$$,italian,italian,90049,34.0530451,-118.46741,415,4.0,False
2530,donut-farm-los-angeles-2,PK DONUT & ICE CREAM,Donut Farm,2609 W SUNSET BLVD,2609 W SUNSET BLVD,30,2,94.0,$,donuts,vegan,90026,34.0804187085,-118.26995589,125,3.5,False
2531,placita-cafe-los-angeles,PLACITA CAFE,Placita Cafe,711 N MAIN ST,711 N MAIN ST,30,2,93.0,$,mexican,juicebars,90012,34.0588399,-118.23788,85,4.5,False
2532,plan-check-kitchen-bar-los-angeles-5,PLAN CHECK,Plan Check Kitchen + Bar,1111 WILSHIRE BLVD,1111 WILSHIRE BLVD,150,3,91.0,$$,cocktailbars,gastropubs,90017,34.05289,-118.26351,729,4.0,False
2533,plan-check-kitchen-bar-los-angeles-7,PLAN CHECK,Plan Check Kitchen + Bar,1800 SAWTELLE BLVD,1800 SAWTELLE BLVD,150,3,97.0,$$,newamerican,burgers,90025,34.0438199,-118.44589,2162,4.0,False
2534,plan-check-fairfax-los-angeles,PLAN CHECK KITCHEN AND BAR,Plan Check Fairfax,351 N FAIRFAX AVE,351 N FAIRFAX AVE,151,3,91.0,$$,gastropubs,burgers,90036,34.07764,-118.36177,765,4.0,False
2535,plancha-tacos-los-angeles-2,PLANCHA,Plancha Tacos,8250 W 3RD ST,8250 W 3RD ST,60,3,92.0,$,mexican,mexican,90048,34.072365,-118.369731,525,4.0,False
2536,plancha-tacos-venice,PLANCHA TACOS,Plancha Tacos,2024 PACIFIC AVE,2024 PACIFIC AVE,60,3,90.0,$,mexican,mexican,90291,33.9852082729,-118.470161408,208,4.0,False
2537,planet-hollywood-los-angeles-2,PLANET HOLLYWOOD,Planet Hollywood,380 WORLD WAY T04,380 WORLD WAY T04,150,3,97.0,$$,tradamerican,tradamerican,90045,33.9440935,-118.4083894,12,2.5,False
2538,planet-restaurant-and-pizza-los-angeles,PLANET RESTAURANT,Planet Restaurant & Pizza,1411 W 3RD ST,1411 W 3RD ST,30,3,95.0,$,mexican,pizza,90017,34.0584319085,-118.261813447,17,4.0,False
2539,plank-47-los-angeles,PLANK 47 PIZZA,Plank 47,4551 CENTINELA AVE,4551 CENTINELA AVE,30,2,92.0,$$,pizza,chicken_wings,90066,33.9918849279,-118.422256183,74,4.0,False
2540,playa-provisions-los-angeles-5,PLAYA PROVISIONS,Playa Provisions,119 CULVER BLVD,119 CULVER BLVD,60,3,95.0,$$,newamerican,bars,90293,33.9578068177,-118.449640647,671,3.5,False
2541,playa-las-tunas-restaurant-los-angeles,PLAYAS LAS TUNAS,Playa Las Tunas Restaurant,1107 S ALVARADO ST,1107 S ALVARADO ST,150,3,90.0,$$,latin,seafood,90006,34.05012,-118.28132,33,2.0,False
2542,plaza-cafe-los-angeles,PLAZA CAFE,Plaza Cafe,5777 W CENTURY BLVD,5777 W CENTURY BLVD,30,3,85.0,$,sandwiches,sandwiches,90045,33.94704,-118.38268,6,3.0,False
2543,plaza-deli-and-grill-los-angeles,PLAZA DELI & GRILL,Plaza Deli & Grill,100 UCLA MEDICAL PLZ,100 UCLA MEDICAL PLZ,150,3,90.0,$,delis,pizza,90024,34.0668124706,-118.445202112,20,3.0,True
2544,plaza-sushi-los-angeles,PLAZA SUSHI,Plaza Sushi,928 S WESTERN AVE,928 S WESTERN AVE,30,3,95.0,$$,japanese,japanese,90006,34.055141449,-118.308189392,12,3.0,False
2545,plum-tree-inn-los-angeles,PLUM TREE INN,Plum Tree Inn,913 N BROADWAY,913 N BROADWAY,151,3,95.0,$$,chinese,chinese,90012,34.0645294189,-118.23765564,312,4.0,False
2546,point-point-joint-restaurant-los-angeles,POINT-POINT JOINT,Point Point Joint Restaurant,4627 SANTA MONICA BLVD,4627 SANTA MONICA BLVD,60,3,95.0,$,filipino,filipino,90029,34.09116,-118.29035,55,3.5,False
2547,pok-pok-la-los-angeles-2,POK POK,Pok Pok LA,978 S BROADWAY,978 S BROADWAY,150,3,96.0,$$,thai,thai,90012,34.0662,-118.23584,368,3.5,True
2548,poke-bar-los-angeles-16,POKE BAR,Poke Bar,1916 COLORADO BLVD,1916 COLORADO BLVD,30,3,97.0,$$,hawaiian,poke,90041,34.1389147,-118.2094917,192,4.5,True
2549,pokebar-los-angeles,POKE BAR,PokeBar,350 S GRAND AVE,350 S GRAND AVE,30,3,95.0,$$,poke,poke,90071,34.0518668794,-118.251726206,23,4.0,False
2550,poke-by-hawaii-los-angeles,POKE BY HAWAII,Poke By Hawaii,2516 S FIGUEROA ST,2516 S FIGUEROA ST,60,2,95.0,$,poke,hawaiian,90007,34.0284441411,-118.275777698,76,4.0,False
2551,poke-express-by-honda-ya-los-angeles,POKE EXPRESS,Poke Express By Honda-Ya,316 E 2ND ST,316 E 2ND ST,30,3,95.0,$,poke,hawaiian,90012,34.0487817448,-118.241452463,74,4.5,False
2552,poke-me-los-angeles-2,POKE ME,Poke Me,1244 WESTWOOD BLVD,1244 WESTWOOD BLVD,30,3,94.0,$$,hawaiian,poke,90024,34.057956876,-118.443140499,372,4.5,False
2553,polka-polish-restaurant-los-angeles-2,POLKA RESTAURANT,Polka Polish Restaurant,4112 VERDUGO RD,4112 VERDUGO RD,60,3,92.0,$$,polish,polish,90065,34.125401,-118.231779,659,4.0,False
2554,pollo-campero-los-angeles-2,POLLO CAMPERO,Pollo Campero,1605 W OLYMPIC BLVD,1605 W OLYMPIC BLVD,150,3,97.0,$,latin,latin,90015,34.049678,-118.274584,90,3.0,False
2555,pollo-campero-restaurant-los-angeles,POLLO CAMPERO,Pollo Campero Restaurant,1890 W SLAUSON AVE,1890 W SLAUSON AVE,150,2,94.0,$,newamerican,hotdogs,90047,33.9888343811,-118.311012268,35,2.5,False
2556,pollo-campero-los-angeles-6,POLLO CAMPERO,Pollo Campero,2116 W 7TH ST,2116 W 7TH ST,150,3,93.0,$,chicken_wings,latin,90057,34.0564804,-118.2776184,19,2.5,False
2557,pollo-campero-los-angeles,POLLO CAMPERO,Pollo Campero,5547 W SUNSET BLVD,5547 W SUNSET BLVD,150,3,97.0,$,hotdogs,latin,90028,34.0981446952,-118.311160058,47,2.5,False
2558,el-pollo-dorado-los-angeles,POLLO DORADO,El Pollo Dorado,4830 HOLLYWOOD BLVD,4830 HOLLYWOOD BLVD,60,3,93.0,$,mexican,mexican,90027,34.1016551,-118.2952198,25,3.5,False
2559,pollo-mundial-los-angeles,POLLO MUNDIAL,Pollo Mundial,800 S ALVARADO ST,800 S ALVARADO ST,30,3,95.0,$,mexican,mexican,90057,34.0545871,-118.2774434,34,4.0,False
2560,pollos-a-la-brasa-eagle-rock-los-angeles,POLLOS A LA BRASA,Pollos A La Brasa Eagle Rock,2161 COLORADO BLVD,2161 COLORADO BLVD,30,3,90.0,$$,latin,peruvian,90041,34.13947,-118.21343,108,3.5,False
2561,pollos-el-brasero-los-angeles,POLLOS EL BRASERO.,Pollos El Brasero,2281 W PICO BLVD,2281 W PICO BLVD,60,3,95.0,$,peruvian,peruvian,90006,34.0474149,-118.2861957,93,4.0,False
2562,los-cunados-restaurant-los-angeles,POLLOS LOS CUNADOS,Los Cunados Restaurant,6300 S MAIN ST,6300 S MAIN ST,30,3,88.0,$,mexican,mexican,90003,33.9822,-118.27358,23,2.5,False
2563,pomodoro-trattoria-los-angeles-2,POMODORO,Pomodoro Trattoria,1393 WESTWOOD BLVD,1393 WESTWOOD BLVD,60,3,91.0,$$,italian,italian,90024,34.0554157,-118.4420081,665,4.0,False
2564,ponces-bakery-los-angeles,PONCES BAKERY,Ponce's Bakery,524 S LORENA ST,524 S LORENA ST,30,2,91.0,$,bakeries,bakeries,90063,34.0318096429,-118.198343664,3,5.0,False
2565,ponce-bakery-los-angeles,PONCES BAKERY,Ponce Bakery,757 S FETTERLY AVE,757 S FETTERLY AVE,30,2,95.0,$,bakeries,bakeries,90022,34.02269,-118.16461,6,4.5,False
2566,ponchik-factory-los-angeles,PONCHIK FACTORY,Ponchik Factory,6601 W SUNSET BLVD,6601 W SUNSET BLVD,30,3,95.0,$,tradamerican,tradamerican,90028,34.098194,-118.333457,79,4.0,True
2567,poong-nyun-bakery-los-angeles,POONG NYUN BAKERY,Poong Nyun Bakery,928 S WESTERN AVE,928 S WESTERN AVE,30,3,93.0,$,bakeries,korean,90006,34.05514,-118.30866,47,4.5,False
2568,popcorn-chicken-los-angeles,POPCORN CHICKEN,Popcorn Chicken,2224 SAWTELLE BLVD,2224 SAWTELLE BLVD,30,3,90.0,$,taiwanese,bubbletea,90064,34.037634,-118.4405729,127,4.0,False
2569,popeyes-los-angeles-12,POPEYES CHICKEN,Popeyes,2000 MARENGO ST,2000 MARENGO ST,60,2,100.0,$,hotdogs,chicken_wings,90033,34.0567625772,-118.208144781,37,2.5,False
2570,popeyes-los-angeles-2,POPEYES CHICKEN,Popeyes,3050 S LA BREA AVE,3050 S LA BREA AVE,30,2,92.0,$,hotdogs,hotdogs,90016,34.02576,-118.35441,105,2.0,False
2571,popeyes-los-angeles,POPEYES CHICKEN,Popeyes,3995 S WESTERN AVE,3995 S WESTERN AVE,60,2,99.0,$,hotdogs,hotdogs,90062,34.0112639219,-118.30897674,30,1.5,False
2572,popeyes-los-angeles-7,POPEYES CHICKEN,Popeyes,451 E EL SEGUNDO BLVD,451 E EL SEGUNDO BLVD,60,2,94.0,$$,hotdogs,chicken_wings,90061,33.9166199277,-118.265539833,12,2.0,False
2573,popeyes-los-angeles-4,POPEYES CHICKEN,Popeyes,8530 S FIGUEROA ST,8530 S FIGUEROA ST,60,3,91.0,$,hotdogs,hotdogs,90044,33.9605102539,-118.282341003,26,2.0,False
2574,popeyes-los-angeles-5,POPEYES CHICKEN & BISCUITS,Popeyes,6384 HOLLYWOOD BLVD,6384 HOLLYWOOD BLVD,60,2,93.0,$,hotdogs,southern,90028,34.1014779,-118.3294105,106,2.5,False
2575,popular-donut-los-angeles,POPULAR DONUTS,Popular Donut,3614 W SLAUSON AVE,3614 W SLAUSON AVE,30,2,90.0,$,donuts,donuts,90043,33.9889452606,-118.335631862,3,2.5,False
2576,poquito-mas-los-angeles-4,POQUTIO MAS WEST LA,Poquito Mas,2215 WESTWOOD BLVD,2215 WESTWOOD BLVD,60,3,93.0,$,mexican,mexican,90025,34.0432769873,-118.431710785,391,3.5,False
2577,porkys-los-angeles,PORKYS,Porky's,4560 E WHITTIER BLVD,4560 E WHITTIER BLVD,150,3,90.0,$,mexican,mexican,90022,34.0226995,-118.1688608,22,3.0,False
2578,porkys-los-angeles,PORKYS RESTAURANT MEXICAN FOOD,Porky's,4560 WHITTIER BLVD,4560 WHITTIER BLVD,150,3,93.0,$,mexican,mexican,90022,34.0226995,-118.1688608,22,3.0,False
2579,post-and-beam-los-angeles,POST &  BEAM,Post & Beam,3767 SANTA ROSALIA DR,3767 SANTA ROSALIA DR,150,3,94.0,$$,pizza,southern,90008,34.009861,-118.3390427,599,3.5,False
2580,potato-chips-deli-los-angeles-2,POTATO CHIP,Potato Chips Deli,308 N STANLEY AVE,308 N STANLEY AVE,60,3,95.0,$$,delis,sandwiches,90036,34.0763518,-118.3563272,126,4.0,False
2581,potato-chips-deli-los-angeles-2,POTATO CHIPS DELI,Potato Chips Deli,308 N STANLEY AVE,308 N STANLEY AVE,60,3,90.0,$$,delis,sandwiches,90036,34.0763518,-118.3563272,126,4.0,False
2582,prael-los-angeles,PRAEL THAI RESTAURANT,Prael,4620 MELROSE AVE,4620 MELROSE AVE,60,3,90.0,$,thai,thai,90029,34.0834,-118.301322,184,4.0,False
2583,presidente-northridge,PRESIDENTE RESTAURANT,Presidente,18441 DEVONSHIRE ST,18441 DEVONSHIRE ST,150,3,96.0,$$,mexican,mexican,91325,34.2573949,-118.5351349,114,2.5,False
2584,pressed-juicery-los-angeles-15,PRESSED JUICERY,Pressed Juicery,11711 GORHAM AVE,11711 GORHAM AVE,30,1,97.0,$$,juicebars,icecream,90049,34.0538269,-118.4665046,29,4.0,False
2585,pressed-juicery-los-angeles-9,PRESSED JUICERY,Pressed Juicery,6201 HOLLYWOOD BLVD,6201 HOLLYWOOD BLVD,30,2,98.0,$$,juicebars,icecream,90028,34.1018351304,-118.325010755,87,4.5,False
